Date,Time,CO,NMHC,Nox,NO2,T,RH,AH
20041218,1600,0.9,-200,157,80,14.9,17.1,0.2875
20041218,1700,0.8,-200,149,81,13.2,18.8,0.2837
20041218,1800,1.2,-200,219,102,12.4,19.6,0.2797
20041218,1900,2.1,-200,424,132,11.9,21.3,0.2957
20041218,2000,3.9,-200,659,162,11.1,24.8,0.3264
20041218,2100,4.4,-200,727,179,10.1,29.7,0.3666
20041218,2200,2,-200,398,148,10.2,23.8,0.2955
20041218,2300,2.3,-200,414,146,9.4,27.4,0.3239
20041219,0000,3.6,-200,600,164,7.9,39.0,0.4154
20041219,0100,3.9,-200,596,162,7.6,40.6,0.4273
20041219,0200,1.6,-200,225,118,6.4,43.7,0.4242
20041219,0300,1,-200,-200,-200,6.3,44.7,0.4293
20041219,0400,-200,-200,120,78,5.1,46.5,0.4125
20041219,0500,1,-200,126,79,3.3,53.5,0.4180
20041219,0600,0.8,-200,83,62,4.8,49.9,0.4325
20041219,0700,0.7,-200,156,85,2.2,60.1,0.4361
20041219,0800,1,-200,240,110,2.5,59.3,0.4401
20041219,0900,1,-200,186,99,3.2,55.7,0.4344
20041219,1000,1.5,-200,224,101,5.0,48.8,0.4290
20041219,1100,2.5,-200,386,129,5.8,49.8,0.4613
20041219,1200,2.6,-200,397,132,6.0,47.6,0.4488
20041219,1300,3.2,-200,477,148,7.4,44.6,0.4613
20041219,1400,3,-200,405,134,5.2,73.1,0.6535
20041219,1500,3.4,-200,453,148,4.8,81.4,0.7055
20041219,1600,3.3,-200,459,146,4.7,82.3,0.7105
20041219,1700,3.6,-200,452,148,4.7,82.8,0.7157
20041219,1800,5.5,-200,579,175,4.7,83.4,0.7177
20041219,1900,4.5,-200,542,170,5.2,83.1,0.7411
20041219,2000,4.7,-200,601,173,5.5,84.1,0.7657
20041219,2100,4.3,-200,521,151,5.8,84.5,0.7822
20041219,2200,3.2,-200,411,129,6.2,84.1,0.8018
20041219,2300,2.9,-200,382,126,6.6,83.3,0.8183
20041220,0000,3.1,-200,421,127,6.8,82.8,0.8216
20041220,0100,2.8,-200,362,118,8.2,78.4,0.8561
20041220,0200,1.2,-200,104,83,9.7,70.9,0.8539
20041220,0300,0.9,-200,-200,-200,9.5,69.9,0.8298
20041220,0400,0.8,-200,69,60,9.3,65.9,0.7757
20041220,0500,0.6,-200,41,37,8.8,62.9,0.7154
20041220,0600,0.6,-200,46,39,8.6,58.8,0.6603
20041220,0700,1,-200,118,70,9.2,55.9,0.6521
20041220,0800,3.2,-200,295,108,8.4,57.7,0.6376
20041220,0900,3.6,-200,311,119,8.5,60.4,0.6713
20041220,1000,2.9,-200,269,111,8.9,57.4,0.6575
20041220,1100,2.4,-200,225,106,9.2,55.8,0.6479
20041220,1200,2.5,-200,220,105,9.6,53.9,0.6425
20041220,1300,2.6,-200,216,114,9.6,52.4,0.6276
20041220,1400,2.3,-200,162,93,9.7,49.8,0.5998
20041220,1500,2.2,-200,152,89,9.4,44.9,0.5296
20041220,1600,2.3,-200,183,102,9.8,41.9,0.5083
20041220,1700,2.9,-200,254,129,8.9,44.9,0.5125
20041220,1800,4.1,-200,355,151,8.4,45.4,0.5035
20041220,1900,4.1,-200,341,151,8.0,41.0,0.4416
20041220,2000,4,-200,341,149,7.9,37.1,0.3974
20041220,2100,3.7,-200,342,149,7.8,33.9,0.3594
20041220,2200,1.7,-200,186,114,7.3,32.4,0.3340
20041220,2300,1.1,-200,170,104,7.4,34.6,0.3576
20041221,0000,1.1,-200,169,104,7.1,33.7,0.3417
20041221,0100,1.5,-200,246,127,6.4,35.8,0.3471
20041221,0200,0.5,-200,63,53,5.6,37.7,0.3444
20041221,0300,0.3,-200,-200,-200,5.6,37.6,0.3448
20041221,0400,0.2,-200,44,39,5.3,38.8,0.3473
20041221,0500,0.3,-200,54,41,4.7,41.4,0.3576
20041221,0600,0.6,-200,176,97,4.3,43.9,0.3675
20041221,0700,0.7,-200,236,120,4.9,40.6,0.3539
20041221,0800,2.6,-200,613,167,5.1,40.8,0.3603
20041221,0900,5.5,-200,755,198,6.5,38.1,0.3709
20041221,1000,2.6,-200,460,157,7.4,36.5,0.3778
20041221,1100,1.5,-200,280,125,7.9,36.4,0.3889
20041221,1200,1.7,-200,322,135,7.8,36.8,0.3908
20041221,1300,2.2,-200,349,138,8.7,33.7,0.3790
20041221,1400,2.1,-200,297,132,8.5,34.3,0.3813
20041221,1500,2.2,-200,353,142,8.9,34.5,0.3946
20041221,1600,2.3,-200,316,137,8.8,35.7,0.4043
20041221,1700,2.5,-200,348,145,7.9,38.6,0.4137
20041221,1800,3.1,-200,445,166,7.6,40.1,0.4195
20041221,1900,3.6,-200,457,165,6.9,40.3,0.4025
20041221,2000,3.9,-200,516,175,6.5,41.7,0.4047
20041221,2100,4,-200,575,185,6.3,42.6,0.4106
20041221,2200,2.3,-200,449,166,5.9,44.7,0.4186
20041221,2300,1.5,-200,289,140,5.8,43.4,0.4037
20041222,0000,1.5,-200,268,133,5.8,42.5,0.3937
20041222,0100,2.2,-200,343,144,5.6,42.0,0.3856
20041222,0200,1.3,-200,222,126,5.3,42.3,0.3806
20041222,0300,0.9,-200,-200,-200,5.1,43.5,0.3852
20041222,0400,-200,-200,87,72,5.1,44.8,0.3967
20041222,0500,0.5,-200,89,70,5.2,45.9,0.4099
20041222,0600,0.5,-200,103,74,4.7,49.0,0.4209
20041222,0700,0.9,-200,254,124,4.5,51.8,0.4418
20041222,0800,2,-200,481,152,4.5,53.0,0.4495
20041222,0900,3.2,-200,638,174,4.8,53.1,0.4605
20041222,1000,2.3,-200,492,161,7.8,42.0,0.4464
20041222,1100,1.8,-200,413,120,9.3,37.6,0.4391
20041222,1200,2.1,-200,364,111,10.0,34.2,0.4212
20041222,1300,1.9,-200,299,128,10.3,32.6,0.4094
20041222,1400,2.4,-200,342,133,9.8,31.8,0.3858
20041222,1500,2.1,-200,309,121,9.8,30.3,0.3658
20041222,1600,2.8,-200,367,147,9.6,29.6,0.3545
20041222,1700,3.3,-200,357,136,8.1,32.5,0.3516
20041222,1800,2.9,-200,345,153,6.8,36.1,0.3575
20041222,1900,3.9,-200,483,178,6.4,36.5,0.3519
20041222,2000,4.1,-200,480,174,5.9,37.8,0.3528
20041222,2100,3.3,-200,427,166,5.1,40.7,0.3621
20041222,2200,3.3,-200,504,169,4.8,45.1,0.3925
20041222,2300,1.9,-200,248,132,4.5,43.9,0.3728
20041223,0000,2,-200,241,127,5.2,44.1,0.3939
20041223,0100,1.9,-200,210,113,4.3,46.4,0.3896
20041223,0200,2.1,-200,292,128,3.0,52.5,0.4021
20041223,0300,1.7,-200,-200,-200,2.3,56.3,0.4134
20041223,0400,1.3,-200,129,85,1.5,61.4,0.4235
20041223,0500,1.1,-200,106,77,4.0,50.4,0.4154
20041223,0600,1.2,-200,125,78,2.8,55.2,0.4177
20041223,0700,1.8,-200,267,115,1.2,61.4,0.4159
20041223,0800,3.6,-200,543,169,1.4,61.3,0.4208
20041223,0900,3.7,-200,496,174,2.2,58.1,0.4218
20041223,1000,3.4,-200,491,171,4.3,49.4,0.4138
20041223,1100,4,-200,667,179,6.6,42.5,0.4160
20041223,1200,3.8,-200,693,193,8.0,38.3,0.4133
20041223,1300,4.1,-200,707,210,9.1,36.1,0.4172
20041223,1400,4.9,-200,777,224,10.0,34.7,0.4259
20041223,1500,3.3,-200,512,175,11.0,33.0,0.4331
20041223,1600,4.3,-200,587,177,11.3,33.6,0.4504
20041223,1700,6.6,-200,864,208,9.4,41.3,0.4888
20041223,1800,8.5,-200,1089,247,8.0,45.9,0.4936
20041223,1900,8.7,-200,1070,242,7.1,50.3,0.5100
20041223,2000,9.1,-200,1220,252,6.2,56.9,0.5419
20041223,2100,7.2,-200,1076,228,6.3,57.9,0.5575
20041223,2200,5,-200,825,196,6.2,56.8,0.5421
20041223,2300,4.2,-200,740,190,6.1,54.7,0.5201
20041224,0000,4.6,-200,759,187,6.0,55.6,0.5244
20041224,0100,3.9,-200,610,174,5.1,59.0,0.5248
20041224,0200,3.4,-200,465,158,5.1,58.4,0.5170
20041224,0300,3,-200,-200,-200,4.7,60.8,0.5232
20041224,0400,2.4,-200,288,132,4.2,63.1,0.5259
20041224,0500,2.5,-200,251,121,4.3,64.1,0.5370
20041224,0600,3.5,-200,351,136,4.8,61.9,0.5370
20041224,0700,3.9,-200,379,138,5.3,61.1,0.5499
20041224,0800,4.8,-200,539,149,5.7,61.3,0.5657
20041224,0900,6.1,-200,706,165,6.1,60.5,0.5719
20041224,1000,6.6,-200,750,170,6.7,59.7,0.5890
20041224,1100,6.5,-200,747,165,7.2,58.6,0.5986
20041224,1200,6,-200,670,167,8.0,55.9,0.6018
20041224,1300,6.9,-200,772,197,9.8,52.4,0.6349
20041224,1400,7.9,-200,792,217,10.5,51.1,0.6503
20041224,1500,6.1,-200,626,204,10.8,52.4,0.6767
20041224,1600,6.7,-200,678,193,10.6,55.3,0.7058
20041224,1700,6.8,-200,706,192,10.4,57.0,0.7167
20041224,1800,6.7,-200,668,175,10.2,58.3,0.7256
20041224,1900,6.4,-200,641,168,-200,-200,-200
20041224,2000,6.8,-200,649,170,-200,-200,-200
20041224,2100,5.6,-200,521,157,-200,-200,-200
20041224,2200,5.4,-200,487,143,-200,-200,-200
20041224,2300,5.2,-200,453,152,-200,-200,-200
20041225,0000,5.9,-200,567,169,9.4,66.1,0.7816
20041225,0100,5.6,-200,527,164,9.6,65.9,0.7869
20041225,0200,5.5,-200,503,154,9.5,66.2,0.7882
20041225,0300,5.2,-200,-200,-200,9.2,67.3,0.7851
20041225,0400,-200,-200,345,130,9.1,68.7,0.7925
20041225,0500,2.2,-200,274,119,9.0,69.8,0.8039
20041225,0600,2,-200,231,106,8.9,70.5,0.8056
20041225,0700,2.2,-200,268,111,8.9,70.4,0.8074
20041225,0800,2,-200,281,122,9.1,69.6,0.8045
20041225,0900,2.5,-200,340,121,9.0,70.8,0.8173
20041225,1000,3,-200,406,136,9.8,68.6,0.8324
20041225,1100,2.8,-200,379,138,10.2,67.3,0.8373
20041225,1200,3.4,-200,436,147,10.7,65.0,0.8378
20041225,1300,5.5,-200,602,178,11.4,62.9,0.8454
20041225,1400,4,-200,507,176,12.2,61.1,0.8652
20041225,1500,2.4,-200,266,159,12.1,61.8,0.8723
20041225,1600,3.1,-200,335,168,11.7,65.6,0.8980
20041225,1700,4,-200,464,181,11.4,67.9,0.9119
20041225,1800,4.6,-200,527,184,11.2,70.8,0.9386
20041225,1900,4.8,-200,592,170,10.9,75.9,0.9868
20041225,2000,6.2,-200,821,174,11.3,78.3,1.0455
20041225,2100,4.6,-200,538,136,10.3,82.8,1.0369
20041225,2200,4.5,-200,513,127,10.4,82.5,1.0406
20041225,2300,4.2,-200,514,125,11.0,81.7,1.0727
20041226,0000,2.6,-200,345,121,11.7,79.8,1.0964
20041226,0100,1.6,-200,231,117,11.6,80.0,1.0924
20041226,0200,1.3,-200,166,108,11.3,80.1,1.0741
20041226,0300,0.6,-200,-200,-200,11.7,74.1,1.0167
20041226,0400,0.5,-200,61,55,10.8,78.7,1.0202
20041226,0500,0.4,-200,49,46,10.7,81.5,1.0497
20041226,0600,0.3,-200,54,46,10.9,80.3,1.0444
20041226,0700,0.4,-200,78,67,10.7,80.7,1.0377
20041226,0800,0.6,-200,136,90,10.5,81.8,1.0416
20041226,0900,0.9,-200,198,117,10.4,82.9,1.0419
20041226,1000,1.1,-200,211,118,10.6,82.1,1.0451
20041226,1100,1,-200,183,112,11.5,72.6,0.9846
20041226,1200,1.6,-200,277,134,12.8,65.5,0.9640
20041226,1300,1.8,-200,267,127,13.9,60.9,0.9644
20041226,1400,1,-200,123,88,14.9,57.9,0.9726
20041226,1500,0.8,-200,68,57,14.8,63.5,1.0592
20041226,1600,1.4,-200,186,99,13.6,68.9,1.0699
20041226,1700,2.1,-200,321,129,13.6,68.9,1.0661
20041226,1800,2.3,-200,343,137,13.5,67.1,1.0357
20041226,1900,3.5,-200,550,146,12.3,75.4,1.0768
20041226,2000,3.8,-200,598,139,11.7,80.0,1.0938
20041226,2100,2.4,-200,390,128,11.8,82.7,1.1381
20041226,2200,1,-200,159,106,11.8,77.5,1.0741
20041226,2300,1.3,-200,193,114,12.0,72.3,1.0095
20041227,0000,2.3,-200,316,137,11.2,79.6,1.0587
20041227,0100,1.5,-200,199,114,11.5,74.2,1.0063
20041227,0200,1.1,-200,134,92,11.6,68.9,0.9411
20041227,0300,0.6,-200,-200,-200,11.5,67.4,0.9106
20041227,0400,0.7,-200,63,55,11.7,64.6,0.8888
20041227,0500,0.4,-200,50,46,11.9,61.1,0.8527
20041227,0600,0.5,-200,93,67,12.5,57.3,0.8269
20041227,0700,0.8,-200,161,95,12.3,60.1,0.8562
20041227,0800,1.9,-200,368,133,11.5,68.7,0.9302
20041227,0900,2.3,-200,344,138,12.5,63.2,0.9113
20041227,1000,1.9,-200,288,127,12.9,63.2,0.9335
20041227,1100,1.6,-200,244,119,13.5,59.9,0.9261
20041227,1200,1.4,-200,224,113,13.4,61.3,0.9379
20041227,1300,1.5,-200,206,109,14.4,57.1,0.9309
20041227,1400,1.4,-200,163,97,15.0,57.2,0.9698
20041227,1500,2,-200,296,117,12.4,72.6,1.0422
20041227,1600,2.5,-200,386,132,12.8,73.6,1.0851
20041227,1700,2.2,-200,262,117,13.3,68.2,1.0356
20041227,1800,2,-200,212,110,13.4,66.6,1.0187
20041227,1900,2.1,-200,245,119,13.3,63.6,0.9661
20041227,2000,2.1,-200,263,116,12.9,62.4,0.9258
20041227,2100,2.1,-200,300,123,12.4,64.7,0.9266
20041227,2200,1.6,-200,242,117,12.1,65.6,0.9222
20041227,2300,1.1,-200,152,100,11.3,69.8,0.9320
20041228,0000,1.2,-200,165,101,11.0,68.7,0.9001
20041228,0100,-200,-200,-200,-200,11.1,65.3,0.8601
20041228,0200,-200,-200,-200,-200,10.2,66.9,0.8323
20041228,0300,-200,-200,-200,-200,9.5,70.1,0.8343
20041228,0400,-200,-200,-200,-200,9.8,69.4,0.8397
20041228,0500,-200,-200,-200,-200,10.7,62.5,0.8020
20041228,0600,-200,-200,-200,-200,10.4,64.8,0.8138
20041228,0700,-200,-200,-200,-200,9.7,73.1,0.8772
20041228,0800,-200,-200,-200,-200,9.3,77.0,0.9018
20041228,0900,-200,-200,-200,-200,9.1,77.1,0.8947
20041228,1000,-200,-200,-200,-200,10.6,67.9,0.8666
20041228,1100,-200,-200,-200,-200,12.7,56.7,0.8304
20041228,1200,-200,-200,-200,-200,13.0,53.9,0.8029
20041228,1300,-200,-200,-200,-200,13.9,49.0,0.7727
20041228,1400,-200,-200,-200,-200,14.4,49.2,0.8027
20041228,1500,-200,-200,-200,-200,14.3,48.6,0.7900
20041228,1600,-200,-200,-200,-200,13.6,52.8,0.8177
20041228,1700,-200,-200,-200,-200,13.1,54.3,0.8167
20041228,1800,-200,-200,-200,-200,12.4,59.3,0.8530
20041228,1900,-200,-200,-200,-200,12.1,61.5,0.8677
20041228,2000,-200,-200,-200,-200,12.0,60.8,0.8520
20041228,2100,-200,-200,-200,-200,11.0,73.8,0.9677
20041228,2200,-200,-200,-200,-200,9.6,82.9,0.9900
20041228,2300,-200,-200,-200,-200,8.6,83.5,0.9372
20041229,0000,-200,-200,-200,-200,8.7,83.0,0.9393
20041229,0100,-200,-200,-200,-200,8.8,81.2,0.9214
20041229,0200,-200,-200,-200,-200,8.9,79.0,0.9032
20041229,0300,-200,-200,-200,-200,9.0,76.5,0.8828
20041229,0400,-200,-200,-200,-200,9.0,75.8,0.8721
20041229,0500,-200,-200,-200,-200,9.1,73.9,0.8576
20041229,0600,-200,-200,-200,-200,9.4,70.9,0.8386
20041229,0700,-200,-200,-200,-200,10.1,65.9,0.8148
20041229,0800,-200,-200,-200,-200,10.1,64.6,0.7967
20041229,0900,-200,-200,-200,-200,9.3,64.7,0.7575
20041229,1000,-200,-200,-200,-200,9.9,61.3,0.7499
20041229,1100,-200,-200,-200,-200,10.6,59.9,0.7674
20041229,1200,-200,-200,-200,-200,11.1,55.3,0.7325
20041229,1300,-200,-200,-200,-200,12.0,49.3,0.6900
20041229,1400,-200,-200,-200,-200,11.6,46.8,0.6397
20041229,1500,-200,-200,-200,-200,12.0,44.0,0.6169
20041229,1600,-200,-200,-200,-200,11.8,44.3,0.6141
20041229,1700,-200,-200,-200,-200,11.3,45.4,0.6063
20041229,1800,-200,-200,-200,-200,11.3,44.1,0.5909
20041229,1900,-200,-200,-200,-200,11.2,45.1,0.5971
20041229,2000,-200,-200,-200,-200,10.8,47.3,0.6122
20041229,2100,-200,-200,-200,-200,10.7,47.7,0.6127
20041229,2200,-200,-200,-200,-200,10.5,46.9,0.5956
20041229,2300,-200,-200,-200,-200,10.2,45.4,0.5632
20041230,0000,-200,-200,-200,-200,9.7,46.0,0.5546
20041230,0100,-200,-200,-200,-200,9.8,45.2,0.5489
20041230,0200,-200,-200,-200,-200,9.4,45.4,0.5355
20041230,0300,-200,-200,-200,-200,9.3,44.0,0.5153
20041230,0400,-200,-200,-200,-200,8.8,45.2,0.5134
20041230,0500,-200,-200,-200,-200,8.7,45.6,0.5128
20041230,0600,-200,-200,-200,-200,8.5,44.8,0.4980
20041230,0700,-200,-200,-200,-200,8.7,43.4,0.4905
20041230,0800,-200,-200,-200,-200,8.5,43.6,0.4865
20041230,0900,-200,-200,-200,-200,8.8,42.0,0.4773
20041230,1000,-200,-200,-200,-200,10.8,35.1,0.4549
20041230,1100,-200,-200,-200,-200,11.7,34.4,0.4712
20041230,1200,-200,-200,-200,-200,12.6,31.7,0.4613
20041230,1300,-200,-200,-200,-200,12.5,30.3,0.4367
20041230,1400,-200,-200,-200,-200,11.4,32.8,0.4424
20041230,1500,-200,-200,-200,-200,12.1,31.1,0.4383
20041230,1600,-200,-200,-200,-200,12.3,29.7,0.4226
20041230,1700,-200,-200,-200,-200,9.8,36.4,0.4414
20041230,1800,-200,-200,-200,-200,9.3,40.8,0.4781
20041230,1900,-200,-200,-200,-200,8.6,45.1,0.5038
20041230,2000,-200,-200,-200,-200,9.3,41.7,0.4884
20041230,2100,-200,-200,-200,-200,8.7,44.3,0.4998
20041230,2200,-200,-200,-200,-200,8.0,47.6,0.5113
20041230,2300,-200,-200,-200,-200,7.7,47.2,0.4975
20041231,0000,-200,-200,-200,-200,7.2,50.2,0.5118
20041231,0100,-200,-200,-200,-200,6.9,50.3,0.5029
20041231,0200,-200,-200,-200,-200,6.7,50.7,0.4998
20041231,0300,-200,-200,-200,-200,7.6,46.4,0.4869
20041231,0400,-200,-200,-200,-200,7.4,45.7,0.4714
20041231,0500,-200,-200,-200,-200,6.9,49.3,0.4913
20041231,0600,-200,-200,-200,-200,7.8,48.1,0.5095
20041231,0700,-200,-200,-200,-200,8.1,47.8,0.5157
20041231,0800,-200,-200,-200,-200,8.5,46.7,0.5191
20041231,0900,-200,-200,-200,-200,8.9,44.1,0.5039
20041231,1000,-200,-200,-200,-200,9.4,42.5,0.5038
20041231,1100,-200,-200,-200,-200,10.8,36.3,0.4712
20041231,1200,-200,-200,-200,-200,11.9,30.6,0.4264
20041231,1300,-200,-200,-200,-200,12.2,29.7,0.4205
20041231,1400,-200,-200,-200,-200,12.0,31.1,0.4340
20041231,1500,-200,-200,-200,-200,12.7,28.4,0.4160
20041231,1600,-200,-200,-200,-200,13.3,27.5,0.4185
20041231,1700,-200,-200,-200,-200,11.4,30.8,0.4148
20041231,1800,-200,-200,-200,-200,9.8,34.0,0.4112
20041231,1900,-200,-200,-200,-200,9.3,33.6,0.3958
20041231,2000,-200,-200,-200,-200,9.6,32.3,0.3871
20041231,2100,-200,-200,-200,-200,9.1,32.5,0.3766
20041231,2200,-200,-200,-200,-200,9.1,37.2,0.4310
20041231,2300,-200,-200,-200,-200,7.8,38.4,0.4085
20050101,0000,-200,-200,-200,-200,8.2,40.1,0.4375
20050101,0100,1.6,-200,215,106,5.3,50.7,0.4564
20050101,0200,2.5,-200,300,129,5.9,50.0,0.4689
20050101,0300,2.7,-200,-200,-200,4.9,53.9,0.4693
20050101,0400,1.9,-200,253,126,4.3,55.3,0.4650
20050101,0500,1.4,-200,181,106,4.2,57.1,0.4759
20050101,0600,1.5,-200,171,99,3.5,58.3,0.4636
20050101,0700,1.4,-200,168,97,3.0,60.7,0.4667
20050101,0800,1.1,-200,169,94,2.6,63.2,0.4721
20050101,0900,1.0,-200,145,86,3.9,59.0,0.4807
20050101,1000,1.2,-200,190,97,4.7,57.2,0.4932
20050101,1100,1.7,-200,225,113,6.8,48.6,0.4822
20050101,1200,2.3,-200,261,125,8.6,43.6,0.4887
20050101,1300,2.2,-200,382,147,9.5,41.2,0.4908
20050101,1400,2.4,-200,357,153,10.9,35.9,0.4680
20050101,1500,2.2,-200,299,147,12.5,32.3,0.4670
20050101,1600,2.1,-200,313,139,12.8,32.6,0.4814
20050101,1700,3.0,-200,510,165,10.9,39.7,0.5166
20050101,1800,4.7,-200,832,191,9.0,51.8,0.5961
20050101,1900,3.6,-200,622,172,8.1,54.1,0.5882
20050101,2000,2.5,-200,402,151,7.8,54.6,0.5786
20050101,2100,2.3,-200,334,137,6.2,59.6,0.5698
20050101,2200,2.1,-200,295,130,5.7,59.9,0.5523
20050101,2300,1.7,-200,222,115,5.6,59.7,0.5463
20050102,0000,1.8,-200,230,112,4.7,62.9,0.5424
20050102,0100,1.6,-200,195,105,4.5,63.5,0.5411
20050102,0200,1.3,-200,167,96,4.5,63.6,0.5414
20050102,0300,1.3,-200,-200,-200,3.1,70.0,0.5388
20050102,0400,1.3,-200,148,87,3.2,68.3,0.5310
20050102,0500,1.1,-200,123,75,3.1,69.2,0.5337
20050102,0600,1.0,-200,148,82,2.4,71.9,0.5288
20050102,0700,1.0,-200,143,83,3.1,68.7,0.5317
20050102,0800,1.2,-200,180,88,2.1,73.1,0.5289
20050102,0900,1.3,-200,226,106,3.3,68.2,0.5346
20050102,1000,1.6,-200,254,112,4.1,65.8,0.5451
20050102,1100,2.2,-200,372,141,6.6,56.6,0.5528
20050102,1200,2.2,-200,379,148,8.0,51.2,0.5516
20050102,1300,2.8,-200,478,171,10.3,44.9,0.5612
20050102,1400,2.1,-200,344,160,12.3,41.7,0.5961
20050102,1500,1.6,-200,258,137,13.5,41.3,0.6342
20050102,1600,2.8,-200,474,167,13.4,43.1,0.6600
20050102,1700,2.6,-200,438,164,9.9,53.3,0.6504
20050102,1800,2.8,-200,451,166,8.9,54.6,0.6226
20050102,1900,2.9,-200,473,167,8.9,54.8,0.6244
20050102,2000,3.4,-200,560,174,8.3,58.2,0.6391
20050102,2100,2.9,-200,470,160,-200,-200,-200
20050102,2200,3.2,-200,506,169,-200,-200,-200
20050102,2300,3.1,-200,482,162,-200,-200,-200
20050103,0000,3.0,-200,436,149,-200,-200,-200
20050103,0100,3.4,-200,472,158,-200,-200,-200
20050103,0200,3.0,-200,379,143,-200,-200,-200
20050103,0300,2.7,-200,-200,-200,-200,-200,-200
20050103,0400,-200,-200,286,121,-200,-200,-200
20050103,0500,1.1,-200,155,92,-200,-200,-200
20050103,0600,1.4,-200,264,102,-200,-200,-200
20050103,0700,1.8,-200,366,121,-200,-200,-200
20050103,0800,3.6,-200,622,164,-200,-200,-200
20050103,0900,3.1,-200,551,175,-200,-200,-200
20050103,1000,1.9,-200,349,130,-200,-200,-200
20050103,1100,1.7,-200,285,117,-200,-200,-200
20050103,1200,1.7,-200,265,115,-200,-200,-200
20050103,1300,1.6,-200,222,106,-200,-200,-200
20050103,1400,1.6,-200,237,102,-200,-200,-200
20050103,1500,1.7,-200,294,122,-200,-200,-200
20050103,1600,2.2,-200,329,138,-200,-200,-200
20050103,1700,3.3,-200,487,162,-200,-200,-200
20050103,1800,3.9,-200,604,177,-200,-200,-200
20050103,1900,5.0,-200,728,190,-200,-200,-200
20050103,2000,4.2,-200,653,182,-200,-200,-200
20050103,2100,3.2,-200,509,163,-200,-200,-200
20050103,2200,1.7,-200,277,135,-200,-200,-200
20050103,2300,1.5,-200,268,130,-200,-200,-200
20050104,0000,1.3,-200,193,117,-200,-200,-200
20050104,0100,1.2,-200,167,104,-200,-200,-200
20050104,0200,1.3,-200,159,97,-200,-200,-200
20050104,0300,0.8,-200,-200,-200,-200,-200,-200
20050104,0400,0.6,-200,89,72,-200,-200,-200
20050104,0500,0.8,-200,97,71,-200,-200,-200
20050104,0600,0.9,-200,182,94,-200,-200,-200
20050104,0700,1.1,-200,262,118,-200,-200,-200
20050104,0800,3.4,-200,561,174,-200,-200,-200
20050104,0900,3.6,-200,540,170,-200,-200,-200
20050104,1000,3.1,-200,480,171,-200,-200,-200
20050104,1100,3.3,-200,608,196,-200,-200,-200
20050104,1200,3.4,-200,584,191,-200,-200,-200
20050104,1300,2.8,-200,426,165,-200,-200,-200
20050104,1400,2.6,-200,397,148,-200,-200,-200
20050104,1500,3.0,-200,473,172,-200,-200,-200
20050104,1600,2.9,-200,369,165,-200,-200,-200
20050104,1700,3.8,-200,532,184,-200,-200,-200
20050104,1800,3.8,-200,498,173,-200,-200,-200
20050104,1900,3.6,-200,487,174,-200,-200,-200
20050104,2000,4.5,-200,629,181,-200,-200,-200
20050104,2100,3.7,-200,502,166,-200,-200,-200
20050104,2200,2.4,-200,381,150,-200,-200,-200
20050104,2300,1.7,-200,250,131,-200,-200,-200
20050105,0000,1.7,-200,266,129,-200,-200,-200
20050105,0100,1.7,-200,226,120,9.5,69.5,0.8261
20050105,0200,1.9,-200,259,119,9.1,70.9,0.8176
20050105,0300,2.0,-200,-200,-200,8.1,72.1,0.7798
20050105,0400,2.0,-200,260,111,7.9,72.1,0.7679
20050105,0500,1.7,-200,242,109,7.6,72.7,0.7598
20050105,0600,1.8,-200,267,110,7.5,71.7,0.7439
20050105,0700,2.2,-200,411,126,7.9,70.6,0.7562
20050105,0800,3.7,-200,670,148,8.6,69.0,0.7732
20050105,0900,4.8,-200,830,162,9.1,67.5,0.7831
20050105,1000,4.8,-200,845,173,9.8,65.8,0.7967
20050105,1100,5.2,-200,992,198,11.2,61.9,0.8226
20050105,1200,5.9,-200,1130,219,12.8,60.1,0.8820
20050105,1300,5.9,-200,977,206,13.4,62.4,0.9513
20050105,1400,3.1,-200,459,155,14.3,61.2,0.9941
20050105,1500,2.6,-200,346,150,14.6,59.6,0.9824
20050105,1600,2.8,-200,383,148,14.2,60.0,0.9684
20050105,1700,2.8,-200,414,158,13.8,62.6,0.9862
20050105,1800,2.8,-200,370,152,13.6,64.0,0.9891
20050105,1900,3.1,-200,400,148,13.4,64.5,0.9865
20050105,2000,3.3,-200,378,147,13.5,64.7,0.9971
20050105,2100,2.7,-200,357,144,13.4,65.3,0.9967
20050105,2200,2.3,-200,333,144,13.2,64.5,0.9732
20050105,2300,1.6,-200,227,126,13.2,62.3,0.9392
20050106,0000,1.6,-200,203,115,12.5,63.7,0.9196
20050106,0100,1.7,-200,210,116,12.3,64.6,0.9229
20050106,0200,1.6,-200,198,112,12.5,63.8,0.9244
20050106,0300,1.4,-200,-200,-200,12.6,62.7,0.9121
20050106,0400,-200,-200,89,67,12.0,64.6,0.9060
20050106,0500,0.9,-200,89,67,10.7,69.5,0.8919
20050106,0600,0.8,-200,101,72,12.4,62.6,0.8994
20050106,0700,0.7,-200,104,69,12.3,62.7,0.8947
20050106,0800,1.1,-200,192,107,11.4,66.6,0.8948
20050106,0900,1.5,-200,237,117,11.1,70.2,0.9276
20050106,1000,1.5,-200,211,115,13.4,61.0,0.9348
20050106,1100,1.6,-200,230,120,15.9,52.2,0.9377
20050106,1200,1.6,-200,240,128,15.6,54.0,0.9515
20050106,1300,2.0,-200,295,138,16.3,51.5,0.9462
20050106,1400,1.7,-200,243,127,16.5,50.8,0.9442
